sec,SCL,SCR,BVP,PVA,HR,MOTION
0,2.882549524307251,0.0010000000474974,56.57997579574585,0.0,30.0,1.060411423444748
1,2.998825031518936,0.0010000000474974,49.76617813110352,0.0,30.0,0.6460534900426864
2,3.0255287647247315,0.0010000000474974,49.02869338989258,0.0,30.0,0.1365028243511915
3,3.0132450461387634,0.1849896766041638,51.13308916091919,11.951159858703614,34.700802898406984,0.0
4,2.9983672380447386,0.1290953588671982,49.48229551315308,13.968254089355469,34.662044525146484,0.0
5,3.006607270240784,0.0048567601735157,49.99084205627442,11.367521476745605,38.27613925933838,0.0
6,3.0242316722869877,0.0120663121109827,49.00244197845459,10.970696020126343,57.12827301025391,0.0
7,3.057191699743271,0.0416285342071204,50.1770450592041,11.109890007972718,71.38550415039063,0.0
8,3.1329157412052155,0.1019929692149161,49.96398038864136,11.827839183807372,79.85569324493409,0.0
9,3.187124246358872,0.1255029706284403,49.43528699874878,11.006104850769042,81.12727890014648,0.0
10,3.273529779911041,0.1661946263164281,50.46214904785156,11.501220560073852,80.32715435028076,0.0
11,3.389271205663681,0.2193815544247627,49.18559188842774,11.669718885421752,80.95280570983887,0.0
12,3.5836359918117524,0.3246646188199519,49.36446876525879,11.257630825042725,80.40959930419922,0.0
13,3.748550349473953,0.3732408881187438,49.07509155273438,11.40170946121216,78.25745544433593,0.0
14,3.7341685235500335,0.2413458600640296,50.23565330505371,11.323565006256104,76.47715244293212,0.0
15,3.7298959136009215,0.1371423482894896,49.97374811172485,10.5671550989151,73.73006114959716,0.0
16,3.775864440202713,0.098653296008706,49.28754587173462,10.592185544967652,73.34457817077637,0.0
17,3.767281103134155,0.0296709489268323,49.44444456100464,10.798534870147703,74.8132734298706,0.0014368718490004
18,3.723525208234787,-0.02605873553548,50.23809518814087,10.122100067138671,75.86846237182617,0.0271209562197327
19,3.783608508110047,0.0349281030124984,49.08608055114746,9.995726776123046,76.16042346954346,0.0
20,3.8643681406974792,0.0943984545767307,49.521367359161374,10.840048909187315,75.93738079071045,0.0
21,3.811571091413498,0.0229853198194177,50.58241729736328,11.242368578910826,77.9361686706543,0.0
22,3.7471007466316224,-0.0400012894533574,49.765567779541016,11.486568760871886,78.86955795288085,0.0
23,3.8569673717021935,0.0609407603245926,49.70818090438843,11.59951114654541,73.10190124511719,0.0
24,3.969885873794556,0.1361299088224768,49.70207586288452,11.835774922370913,68.56955623626709,0.0
25,3.8782921850681302,0.0246124191128274,49.51404142379761,12.39316213130951,66.61491680145264,0.0
26,3.786927396059036,-0.0628226866945624,49.15140409469605,11.89621489048004,66.14353580474854,0.0
27,3.746566689014435,-0.1013434384018182,49.93406591415405,11.733821487426756,66.67110061645508,0.0
28,3.72909482717514,-0.1090716550126671,50.2692307472229,12.272283220291138,71.036448097229,0.0
29,3.714903688430786,-0.0815479890443384,48.83699655532837,11.746031761169434,73.90540218353271,0.0
30,3.708685576915741,-0.0433948135934769,49.26923084259033,11.539682722091674,75.930419921875,0.0
31,3.7032685220241546,-0.0243407673086039,50.79120874404907,11.545787382125855,78.53635444641114,0.0
32,3.768234819173813,0.0475232295742898,49.33638591766358,11.965811729431152,79.35600814819335,0.0
33,3.8266777634620666,0.0919128285720943,48.74603185653687,12.03418779373169,77.03104705810547,0.0
34,3.774872571229935,0.0239451276254839,49.41697177886963,12.161171913146973,72.08552074432373,0.0
35,3.7908566653728486,0.0271652446594088,50.270451641082765,11.106226921081545,69.27882804870606,0.0
36,3.80077515244484,0.0173285046177624,51.00305242538453,10.532356452941894,70.69699592590332,0.0
37,3.734588152170181,-0.056801422080025,49.476800537109376,10.481074714660645,74.49395141601562,0.0
38,3.685148167610168,-0.0863039825111627,48.95726518630981,10.964591026306152,76.50562591552735,0.0
39,3.6581392884254456,-0.0867536667734384,49.388278293609616,11.191697239875795,76.21683139801026,0.0
40,3.635860759019852,-0.0834577400237321,50.18437128067016,11.031745648384094,73.77336101531982,0.0
41,3.614803004264832,-0.0687906727194785,49.67277183532715,11.042734718322754,73.54006958007812,0.0
42,3.614917439222336,-0.0375323229003697,49.76800975799561,11.511599159240722,75.1907974243164,0.0
43,3.630863356590271,-0.0049298025187453,50.71428565979004,11.726495265960692,75.99796485900879,0.0
44,3.627468192577362,0.0002502912699128,49.161172008514406,11.030524611473083,76.32743396759034,0.0
45,3.64947966337204,0.0238719274988397,48.921855735778806,10.903540611267088,76.26348495483398,0.0
46,3.6338770568370817,0.0043118451409099,49.90781440734863,10.493894696235657,76.02304649353027,0.0116745837032794
47,3.6169393062591553,-0.0148088204208761,50.10500602722168,10.133089160919187,78.05321502685547,0.0930374518036842
48,3.648678553104401,0.0165129895140125,49.334554290771486,10.936508035659791,81.98210678100585,0.0
49,3.772736293077469,0.124603860080242,49.5164834022522,9.6385840177536,81.63143043518066,0.0287374375388026
50,3.838770705461502,0.1548084557056426,50.13553113937378,8.434676432609558,78.1889419555664,0.0086212310940027
51,3.8254188537597655,0.1049205232411622,50.12454252243042,6.862026929855347,75.07635917663575,0.0
52,3.9182714402675622,0.1494167348369955,49.53357782363892,6.22161169052124,74.41454315185547,0.0
53,4.03424174785614,0.1946654614061116,49.911477184295656,5.8998777866363525,76.2485834121704,0.0
54,4.086809957027436,0.1751647762954234,48.81074466705322,5.299145221710205,80.53281803131104,0.0114949747920036
55,4.0884884119033815,0.1232445551082491,49.5610502243042,4.747252893447876,83.78717021942138,0.0017960898578166
56,4.145023941993713,0.123001586832106,50.01404151916504,5.289987874031067,83.57255535125732,0.1891282524913549
57,4.232154297828674,0.1455191448330878,49.30647115707397,5.590964496135712,82.21452503204345,0.0612466614693402
58,4.343966484069824,0.1959757383912801,49.972527503967285,4.820512771606445,79.28799228668213,0.0
59,4.4578768610954285,0.241872426494956,50.05799798965454,4.91452989578247,77.06856422424316,0.0
60,4.465468323230743,0.1734731204807758,49.60561656951904,4.219780349731446,76.45260620117188,0.0
61,4.396725356578827,0.0403747579221089,49.31501846313476,3.809523820877075,76.51231861114502,0.0
62,4.415761256217957,0.0187668744430993,49.60012226104736,3.678266197443008,77.55446453094483,0.0
63,4.592730522155762,0.1528940023854374,49.95543327331543,3.8339438438415527,82.77878665924072,0.0
64,4.706678986549377,0.2143669459968805,50.29609279632568,3.8339438438415527,84.03361511230469,0.0
65,4.633930480480194,0.1000000925734638,49.28937749862671,4.5006104707717896,84.57905349731445,0.0308927444741129
66,4.56831568479538,0.0019501975868479,49.52686185836792,5.528083074092865,82.8412519454956,0.0
67,4.5156331062316895,-0.0813831103965639,49.49877901077271,5.372405529022217,80.8080825805664,0.0
68,4.472907185554504,-0.1210173105821013,49.815629196167,4.962149143218994,79.93963470458985,0.0
69,4.602229368686676,0.0362159237643936,49.55067129135132,4.818070983886718,81.85458030700684,0.0
70,4.673184943199158,0.1118268821388482,49.34920673370361,5.501221024990082,87.44075508117676,0.0
71,4.616077136993408,0.0448484559077769,49.92673978805542,5.692307829856873,91.44374122619628,0.0
72,4.597651481628418,0.0149469193627737,50.22649564743042,5.220390868186951,87.12292613983155,0.0
73,4.555269038677215,-0.0470063744927755,49.70329675674439,4.3528693318367,77.37237854003907,0.0
74,4.450476098060608,-0.1470225866883993,49.55677652359009,3.4188034534454346,73.74213314056396,0.0
75,4.392681646347046,-0.1572982635349035,49.27167282104492,3.264957308769226,74.08346939086914,0.0
76,4.370212554931641,-0.1262896586209535,49.10622720718384,3.1990232467651367,74.62686920166016,0.0
77,4.38447984457016,-0.0665994964540004,49.948107433319095,3.293650841712952,75.39500751495362,0.0
78,4.3641850233078,-0.0463215613737702,49.97985343933105,4.798534989356995,83.0992446899414,0.0
79,4.321726107597351,-0.0565842502750456,49.78754596710205,5.798534774780274,86.3687177658081,0.0
80,4.31035795211792,-0.0464918270270572,49.24297914505005,6.655677735805512,87.63315353393554,0.0
81,4.442541301250458,0.0876847920473664,49.82051267623901,6.954823017120361,86.0085506439209,0.0
82,4.48828091621399,0.1113483902066945,49.85470094680786,7.0024420619010925,80.31140480041503,0.0
83,4.434568321704864,0.0425902668386697,50.19169731140137,6.293650698661804,76.4531442642212,0.0
84,4.455282688140869,0.042765758279711,49.58974342346191,5.518925666809082,73.61426448822021,0.0
85,4.474929058551789,0.0315648517105728,49.61416368484497,5.326617860794068,73.81176948547363,0.0
86,4.4736701130867,0.007766131588869,49.71001234054565,5.474969387054443,78.55498790740967,0.0
87,4.379596877098083,-0.0752304951660334,49.239926719665526,5.855921745300293,82.52179050445557,0.0
88,4.303796482086182,-0.1271893955767154,49.446886253356936,6.617826461791992,82.1190200805664,0.0
89,4.272438776493073,-0.1268159052357077,50.458485984802245,6.852258682250977,79.58988037109376,0.0876491820439695
90,4.256721639633179,-0.1021511998027562,49.197801971435545,6.299755895137787,74.79742622375488,0.0265821289271116
91,4.329393923282623,0.009480586155405,49.37789964675903,6.25335773229599,75.08365154266357,0.0
92,4.395275747776031,0.0866395644843578,49.99511585235596,6.307692337036133,78.65176753997802,0.0
93,4.32210762500763,0.0080758241863804,49.77716703414917,5.318681335449218,80.99579315185547,0.0
94,4.270149838924409,-0.0441595260985195,49.92979249954224,4.157509213685989,82.83514595031738,0.0
95,4.315889441967011,-0.0036613174903322,49.52625169754028,3.5494505763053894,84.14019660949707,0.0
96,4.343241703510285,0.0127602016000309,49.3846152305603,3.453601986169815,82.92549991607666,0.0
97,4.273926496505737,-0.0442235423717647,49.71855907440185,3.5897436141967773,78.42465019226074,0.0
98,4.203085422515869,-0.0891215866431593,49.93772916793823,3.3791209161281586,74.28769187927246,0.0
99,4.171384334564209,-0.0999217677861451,49.472527503967285,2.6434677243232727,72.88115310668945,0.0
100,4.205679488182068,-0.0446196204342413,49.3754581451416,3.192918241024018,76.1342342376709,0.0
101,4.268891012668609,0.0377427745377644,49.71733827590943,3.76678878068924,79.67151069641113,0.0
102,4.2643132448196415,0.0418363580480217,49.82661762237549,4.42674001455307,82.3176040649414,0.0
103,4.308526873588562,0.0774273186922072,50.094627666473386,4.572039270401001,83.63827972412109,0.0849550480023026
104,4.334162402153015,0.0735280072316526,49.32295484542847,4.242979228496552,84.61436309814454,0.2110405469313263
105,4.373340570926667,0.0813362857326864,49.7527473449707,5.9035409450531,84.79078559875488,0.146022100560367
106,4.57663197517395,0.2385256189852952,49.8931622505188,6.432844817638397,83.35759925842285,0.0359217964112758
107,4.736510837078095,0.319531076401472,49.32539701461792,3.980463981628418,81.96721649169922,0.0
108,4.879261171817779,0.3553505390882492,49.71428546905518,3.980463981628418,81.96721649169922,0.0
109,4.982451856136322,0.3380523771047592,49.701465129852295,3.5787546038627625,79.98746337890626,0.0
110,5.027962565422058,0.2498332429677247,49.63614168167114,2.7564103305339813,80.36978816986084,0.0
111,5.028420329093933,0.1382482465356588,49.42612934112549,2.8327229022979736,80.8080825805664,0.0
112,5.019035947322846,0.0577997096814214,49.53907222747803,2.969475030899048,81.1585247039795,0.0
113,5.06763664484024,0.059752660896629,50.14590940475464,3.989011162519455,83.62358436584472,0.0158055903390049
114,5.089113998413086,0.0525415733456611,49.38339424133301,4.515873038768769,85.2913833618164,0.0
115,5.153431820869446,0.0948017554357647,49.60989007949829,4.098290729522705,82.16182022094726,0.0071843592450022
116,5.107272565364838,0.0259798846876946,49.799145221710205,4.224664211273193,79.06307945251464,0.0
117,4.989471089839936,-0.096243777219206,50.01465187072754,4.152014642953873,77.1641242980957,0.0
118,4.950674426555634,-0.1196631854400038,49.42551889419556,3.7283272445201874,78.10626811981201,0.0
119,4.914357388019562,-0.1267145046964287,49.23992652893067,3.669719189405441,82.93644905090332,0.0
120,4.945867764949798,-0.0557947894849348,49.18742399215698,4.087912082672119,86.20705738067628,0.0
121,5.015297365188599,0.045544034615159,49.886446952819824,4.601343202590943,84.99181213378907,0.0
122,5.000038146972656,0.0362269956967793,50.0396824836731,3.931624013185501,79.08646869659424,0.0
123,4.931714880466461,-0.0326944736898439,49.65628786087037,3.1599512100219727,72.65375003814697,0.0
124,4.855647444725037,-0.0999969707801937,49.624542236328125,3.028083086013794,71.42857360839844,0.0
125,4.812768959999085,-0.1253616927191614,49.38156309127808,3.028083086013794,71.42857360839844,0.0
126,4.775955939292908,-0.1230731666088103,49.29548225402832,3.028083086013794,71.42857360839844,0.0
127,4.761650443077087,-0.0883648520335554,50.00976810455322,2.9853480458259583,71.12069129943848,0.0
128,4.713278591632843,-0.0910540690645575,49.97008562088013,2.6862027645111084,68.96551513671875,0.0
129,4.676389336585999,-0.0881696552969514,49.76312580108642,3.492063522338867,68.23494815826416,0.0
130,4.756996369361877,0.0178919443802442,49.59157524108887,4.191697371006012,69.82981185913086,0.0229899495840072
131,4.834208226203918,0.0917570399120449,49.45604362487793,4.573870778083801,72.90852069854736,0.0364606231451034
132,4.827913737297058,0.0737243639305233,50.11599531173706,4.258852481842041,77.88147583007813,0.0057474873960018
133,4.859347856044769,0.0837918187491595,49.878510093688966,4.092796093225479,82.89738521575927,0.0
134,4.779274880886078,-0.0239749507789383,49.25457878112793,3.6678876876831055,83.66450653076171,0.0043106155470013
135,4.675740826129913,-0.1309674818068742,49.76251535415649,3.32295486330986,82.4017936706543,0.0
136,4.633091163635254,-0.141551163047552,49.55067148208618,3.4175824522972107,82.16794128417969,0.0
137,4.691114521026611,-0.0497684616362675,49.76251535415649,3.284493327140808,84.1993309020996,0.0
138,4.701376378536224,-0.011748323503707,49.58913326263428,3.443223476409912,86.8043752670288,0.0
139,4.628666031360626,-0.0514132201671599,49.54517707824707,3.702686220407486,87.02989234924317,0.0
140,4.593111991882324,-0.0633651821874081,49.52197799682617,3.971306473016739,86.50999526977539,0.0
141,4.598757934570313,-0.0464996699010952,49.780219841003415,4.457875430583954,86.64470443725585,0.0
142,4.662274467945099,0.0221621634878374,50.26434679031372,5.018314957618713,86.71033744812011,0.0
143,4.638546407222748,0.0075688493059715,49.490842533111575,5.118437051773071,83.62781810760498,0.0043106155470013
144,4.557939374446869,-0.0590660370886325,49.329670429229736,5.25030517578125,81.8576774597168,0.0
145,4.525284540653229,-0.0773174818605183,49.71489610671997,5.606837737560272,81.62196922302246,0.0
146,4.559083783626557,-0.0335651494096964,49.53479852676392,6.092796087265015,82.07949829101562,0.0
147,4.531807935237884,-0.0456465135794132,49.57997541427612,6.532967054843903,81.94789905548096,0.0
148,4.457037568092346,-0.0866580808535217,50.10683765411377,6.581196451187134,79.17051544189454,0.0
149,4.4310586810112,-0.0808314762078225,49.50305233001709,6.666666507720947,76.27425613403321,0.0
150,4.521622383594513,0.0230426135807647,49.40170946121216,6.505494356155396,73.60695114135743,0.0
151,4.606196784973145,0.100765818171203,50.023809623718265,6.539682388305664,76.85766220092773,0.0
152,4.546723854541779,0.0350371480708417,49.64102602005005,6.920634746551514,80.21929931640625,0.0
153,4.443571293354035,-0.0677241339348256,49.24542179107666,7.493894934654236,80.92395973205566,0.0
154,4.3911938786506655,-0.1152728689834475,49.84432229995728,6.833333218097687,79.05539016723633,0.0
155,4.370937240123749,-0.1181526536121964,49.66605625152588,6.451770544052124,77.42002868652344,0.0
156,4.369029831886292,-0.0790251813828945,49.59279613494873,6.515872979164124,77.14940299987794,0.0
157,4.374294281005859,-0.0310666400939226,49.64590969085693,6.344932889938354,78.19858360290527,0.0
158,4.353122019767762,-0.026683699665591,49.12026882171631,6.046397984027863,78.2371810913086,0.0723824175074696
159,4.328859877586365,-0.0362983122467994,49.76495723724365,6.162393164634705,78.45433311462402,0.0991441572085022
160,4.367007982730866,0.0104477567481808,49.88583650588989,6.852258682250977,76.92269515991211,0.0
161,4.515671277046204,0.1442687898874282,50.39865674972534,5.5653234958648685,76.2755558013916,0.0
162,4.528641653060913,0.1240198747254907,49.45665426254273,5.442613005638123,77.17129230499268,0.0
163,4.439222371578216,0.011644471931504,49.42307710647583,5.641025543212891,79.16574954986572,0.0
164,4.452154624462128,0.0055017850681906,49.5769229888916,5.787545680999756,81.24195880889893,0.0
165,4.52085942029953,0.0440355952829122,49.446275806427,5.934065818786621,84.08414840698242,0.0
166,4.542909073829651,0.0466163055971264,50.3760684967041,6.649572491645813,83.73486080169678,0.0
167,4.508232378959656,0.014442778774537,49.7210015296936,6.308913207054138,81.50403480529785,0.0
168,4.530091238021851,0.0304150150390341,49.48229560852051,5.665445804595947,77.18488445281983,0.0
